"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
2505,"José Gayá",33,2850,1,1.94331799447536,7,4.32013731077313,23,36,6,0,"D M S","Valencia",1,1.94331799447536,8.84548574127257,4.22541857045144,2020
5666,"Mouctar Diakhaby",26,2089,1,1.64963690191507,0,0.0481876693665981,11,1,4,1,"D S","Valencia",1,1.64963690191507,2.22364705055952,2.12892505899072,2020
7330,"Uros Racic",31,2199,1,1.58631333801895,1,0.224492510780692,37,9,6,0,"M S","Valencia",1,1.58631333801895,5.11870606616139,3.81836694478989,2020
7402,"Álex Blanco",13,585,1,0.41013740003109,0,0.363524941727519,7,8,1,0,"M S","Valencia",1,0.41013740003109,1.79914362169802,1.05769278481603,2020
8058,"Thierry Correia",29,2144,1,0.359593896195292,1,1.16514469590038,8,18,4,1,"D S","Valencia",1,0.359593896195292,5.04972582310438,3.91721556149423,2020
8334,"Hugo Guillamón",25,1989,1,0.500853449106216,0,0.105246849358082,7,1,8,0,"D S","Valencia",1,0.500853449106216,4.17478558793664,4.15360376611352,2020
8771,"Yunus Musah",32,1534,1,1.20380272716284,0,0.926243430934846,7,8,2,0,"M S","Valencia",1,1.20380272716284,2.9612173512578,0.975658409297466,2020
626,"Eliaquim Mangala",7,318,0,0.274906650185585,0,0,2,0,1,0,"D S","Valencia",0,0.274906650185585,0.111691588535905,0.111691588535905,2020
1516,"Geoffrey Kondogbia",5,441,0,0.0695202462375164,0,0,4,0,1,0,"M","Valencia",0,0.0695202462375164,0.605994994752109,0.558769991621375,2020
2475,"Jaume",28,2520,0,0,0,0,0,0,1,0,"GK","Valencia",0,0,1.66968224477023,1.66968224477023,2020
2494,"Denis Cheryshev",21,1116,0,0.952680822461843,3,2.0903090480715,20,16,3,0,"M S","Valencia",0,0.952680822461843,3.53142707236111,0.646766120567918,2020
2560,"Cristiano Piccini",3,57,0,0.00839991122484207,0,0,1,0,0,0,"S","Valencia",0,0.00839991122484207,0.340490199625492,0.33209028840065,2020
4076,"Jason",17,426,0,0.171403560787439,0,0.540370902046561,5,7,2,1,"D M S","Valencia",0,0.171403560787439,0.945774031803012,0.319622807204723,2020
4918,"Patrick Cutrone",7,95,0,0.53561632707715,0,0.308503806591034,3,1,0,0,"S","Valencia",0,0.53561632707715,0.844120133668184,0,2020
5047,"Rubén Sobrino",5,38,0,0,0,0,0,0,0,0,"S","Valencia",0,0,0.0235320776700974,0.0235320776700974,2020
5057,"Jasper Cillessen",10,900,0,0,0,0,0,0,0,0,"GK","Valencia",0,0,0.393224990926683,0.393224990926683,2020
7313,"Lee Kang-In",24,1291,0,1.24035990051925,4,2.07199663855135,25,21,1,0,"F M S","Valencia",0,1.24035990051925,3.90509112179279,2.38148208335042,2020
7417,"Christian Oliva",9,182,0,0.0295287799090147,2,0.110331309959292,2,2,0,0,"M S","Valencia",0,0.0295287799090147,0.368391774594784,0.228531684726477,2020
8149,"Vicente Esquerdo",4,241,0,0.0198755040764809,0,0.0550091415643692,1,2,1,0,"M S","Valencia",0,0.0198755040764809,0.770188502967358,0.732795849442482,2020
8576,"Koba Koindredi",2,10,0,0,0,0,0,0,0,0,"S","Valencia",0,0,0,0,2020
8772,"Guillem Molina",2,154,0,0,0,0,0,0,1,0,"D S","Valencia",0,0,0,0,2020
9335,"Ferro",3,181,0,0,0,0,0,0,0,0,"D S","Valencia",0,0,0,0,2020
5091,"Alex Berenguer",35,2306,8,6.04003376699984,4,3.69016061164439,48,38,4,0,"M S","Athletic Club",8,6.04003376699984,11.99543562904,5.32260360196233,2020
2399,"Iñaki Williams",38,2395,6,6.3290207516402,6,4.66691155545413,53,30,1,0,"F M S","Athletic Club",5,5.58599950186908,13.4771604631096,4.23126702383161,2020
2400,"Raúl García",34,1742,5,5.92013387661427,1,1.01796058379114,47,15,6,2,"F M S","Athletic Club",3,3.69030101504177,6.89306109212339,2.94250882416964,2020
2401,"Muniain",28,1970,5,5.35232596099377,3,3.4817822361365,23,35,1,0,"M S","Athletic Club",5,5.35232596099377,10.8565513268113,6.73113974556327,2020
5173,"Asier Villalibre",35,1577,4,4.49923779070377,2,2.33394976519048,38,13,1,0,"F S","Athletic Club",4,4.49923779070377,7.42702141217887,2.41668493114412,2020
4091,"Unai López",26,1427,3,1.16205966286361,0,1.57201335579157,25,18,7,0,"M S","Athletic Club",3,1.16205966286361,6.4874624479562,4.59199220500886,2020
2125,"Ander Capa",28,2145,2,1.12313512526453,1,1.3055169545114,12,16,5,0,"D S","Athletic Club",2,1.12313512526453,5.13336592726409,3.61366979591548,2020
7779,"Oihan Sancet",24,1031,2,2.89323482103646,2,1.21862357854843,18,12,2,0,"F M S","Athletic Club",2,2.89323482103646,4.84992404095829,0.779650548473001,2020
8727,"Jon Morcillo",30,1362,2,0.986337773501873,2,2.70022234879434,24,23,3,0,"M S","Athletic Club",2,0.986337773501873,3.70760388486087,2.13824699446559,2020
2229,"Yuri",23,1684,1,0.703193932771683,3,1.82920202985406,16,17,3,0,"D S","Athletic Club",1,0.703193932771683,8.2213810570538,6.3809870313853,2020
2452,"De Marcos",25,1525,1,1.41979677509516,2,1.88073674403131,6,13,2,0,"D M S","Athletic Club",1,1.41979677509516,7.70951669476926,5.35497853346169,2020
2484,"Iñigo Martínez",28,2520,1,1.40358654409647,0,0.508653473109007,18,6,9,0,"D","Athletic Club",1,1.40358654409647,6.10711071547121,5.69200258143246,2020
5062,"Yeray Álvarez",23,1947,1,0.460580045357347,0,0.403851022943854,10,6,6,0,"D S","Athletic Club",1,0.460580045357347,4.22762191295624,4.05489294230938,2020
5129,"Kenan Kodro",3,40,1,0.773969054222107,0,0,2,0,1,0,"S","Athletic Club",0,0.0306914169341326,0.0306914169341326,0,2020
6149,"Unai Núñez",25,2108,1,2.11688571423292,1,0.57844908349216,12,6,6,0,"D S","Athletic Club",1,2.11688571423292,5.04529586620629,4.58076944947243,2020
2130,"Dani García",27,1919,0,0.384690364822745,1,0.662889469414949,6,8,8,0,"M S","Athletic Club",0,0.384690364822745,5.28554103150964,4.55883366800845,2020
2396,"Balenziaga",23,1690,0,0.0857387017458677,1,0.609469586983323,3,7,0,0,"D S","Athletic Club",0,0.0857387017458677,3.91619340144098,3.75043024495244,2020
2403,"Íñigo Lekue",18,619,0,0.062956627458334,0,0.303099563345313,2,6,1,0,"D S","Athletic Club",0,0.062956627458334,2.22545146010816,1.95963366515934,2020
2491,"Ibai Gómez",13,414,0,0.179167229682207,1,1.07905243337154,5,7,0,0,"M S","Athletic Club",0,0.179167229682207,1.65651837363839,0.824016034603119,2020
5077,"Mikel Vesga",30,1728,0,1.35344395600259,1,1.39615926705301,22,12,7,0,"M S","Athletic Club",0,1.35344395600259,7.79168352670968,6.61386524885893,2020
5185,"Unai Simón",37,3330,0,0,0,0.00521678198128939,0,1,1,0,"GK","Athletic Club",0,0,2.02968486724421,2.02446808526292,2020
6150,"Iñigo Córdoba",3,90,0,0.104305604472756,0,0,2,0,0,0,"M S","Athletic Club",0,0.104305604472756,0.104305604472756,0,2020
7072,"Jokin Ezkieta",1,90,0,0,0,0,0,0,0,0,"GK","Athletic Club",0,0,0,0,2020
8329,"Unai Vencedor",28,1694,0,0.429177161306143,0,0.214626133441925,9,7,6,0,"M S","Athletic Club",0,0.429177161306143,4.0872581191361,3.81776965595782,2020
8728,"Oier Zarraga",5,94,0,0.0855501592159271,0,0.046439815312624,1,2,0,0,"M S","Athletic Club",0,0.0855501592159271,0.228941950947046,0.0969519764184952,2020
8921,"Iñigo Vicente",3,46,0,0.0270559638738632,0,0.169786360114813,1,4,0,0,"S","Athletic Club",0,0.0270559638738632,0.236419215798378,0.0583198424428701,2020
9211,"Nico Williams",2,52,0,0.0319519713521004,0,0,1,0,0,0,"S","Athletic Club",0,0.0319519713521004,0.0319519713521004,0,2020
2097,"Lionel Messi",35,3017,30,26.67684327811,9,11.4228477478027,195,77,4,0,"F M S","Barcelona",27,22.9604554697871,37.9068631753325,20.3373625092208,2020
2270,"Antoine Griezmann",36,2646,13,12.4288178868592,7,6.66038061305881,71,42,4,0,"F M S","Barcelona",12,10.9423905797303,24.7224135622382,12.1675187274814,2020
3226,"Ousmane Dembélé",30,1774,6,6.02554324641824,3,4.50752740725875,55,39,2,0,"F M S","Barcelona",6,6.02554324641824,14.2913396321237,6.59626080468297,2020
7967,"Anssumane Fati",7,448,4,1.86127531342208,0,2.0434142164886,14,9,1,0,"F M S","Barcelona",4,1.86127531342208,4.66148455999792,1.88721027225256,2020
2093,"Jordi Alba",35,3034,3,2.6007734797895,5,8.49413331225514,27,52,9,0,"D M S","Barcelona",3,2.6007734797895,25.3328431099653,19.6290562078357,2020
7781,"Frenkie de Jong",37,3159,3,5.62552628852427,4,5.81273913756013,17,49,5,0,"D M S","Barcelona",3,5.62552628852427,30.502008125186,23.3089988306165,2020
8934,"Trincão",28,636,3,3.1336182076484,2,0.482068076729774,23,8,1,0,"F S","Barcelona",3,3.1336182076484,7.91659251414239,5.30982573702931,2020
8935,"Pedri",37,2441,3,5.03326710499823,3,3.6425964133814,25,39,2,0,"M S","Barcelona",3,5.03326710499823,24.7217614259571,18.6507841907442,2020
488,"Philippe Coutinho",12,667,2,4.28996874392033,2,0.679807979613543,28,6,0,0,"M S","Barcelona",2,4.28996874392033,6.78609905019403,2.18798272311687,2020
3211,"Martin Braithwaite",29,1142,2,5.99556407798082,2,2.51148060709238,23,12,3,0,"F M S","Barcelona",2,5.2522864388302,10.1046629045159,3.19240875262767,2020
8091,"Ronald Araújo",24,1498,2,2.39434752240777,1,0.190756853669882,12,3,3,0,"D S","Barcelona",2,2.39434752240777,8.30112639814615,7.90168794989586,2020
8979,"Sergiño Dest",30,1934,2,1.94123845081776,1,2.0678659202531,14,23,1,0,"D M S","Barcelona",2,1.94123845081776,12.3384365849197,9.08294292725623,2020
9011,"Óscar Mingueza",27,1915,2,0.970908904448152,2,1.06376465409994,12,8,4,0,"D S","Barcelona",2,0.970908904448152,10.9345460627228,10.1622723899782,2020
2104,"Sergi Roberto",15,939,1,0.416913477703929,2,2.11162273399532,5,13,1,0,"D M S","Barcelona",1,0.416913477703929,6.57240118086338,5.53887393325567,2020
