"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
7998,"Ngonda Muzinga",30,2309,2,0.255495897494256,0,0.896875381469727,11,18,5,0,"D M S","Dijon",2,0.255495897494256,4.49868026562035,3.68892922624946,2020
4866,"Aboubakar Kamara",10,567,1,1.16996949352324,0,0.974487248808146,11,7,1,1,"F M S","Dijon",1,1.16996949352324,2.28381071053445,0.490635873749852,2020
5692,"Fouad Chafik",23,1618,1,0.0972625249996781,0,0.724032688885927,5,8,5,0,"D S","Dijon",1,0.0972625249996781,3.33151680603623,2.6022970546037,2020
7562,"Eric Junior Dina Ebimbe",30,2158,1,2.88868363760412,1,2.1095104534179,46,25,5,0,"F M S","Dijon",1,2.88868363760412,6.61940724682063,2.6927078999579,2020
8316,"Roger Assalé",17,836,1,0.94830034673214,0,0.185899473726749,10,3,0,1,"F M S","Dijon",1,0.94830034673214,2.02230983227491,1.05526640079916,2020
8629,"Aurelien Scheidler",10,335,1,0.702216435223818,0,0.656386958435178,8,5,1,0,"F S","Dijon",1,0.702216435223818,1.74019550904632,0.487560543231666,2020
1054,"Bersant Celina",32,2299,0,1.30628978367895,5,3.81573477201164,24,48,5,1,"F M S","Dijon",0,1.30628978367895,6.13568880595267,2.81874656211585,2020
1455,"Alfred Gomis",5,450,0,0,0,0,0,0,0,0,"GK","Dijon",0,0,0.452033288776875,0.452033288776875,2020
1720,"Didier Ndong",29,2610,0,0.14996399730444,1,1.13985404744744,6,10,7,0,"M","Dijon",0,0.14996399730444,5.0708931973204,3.9977890541777,2020
2291,"Pape Cheikh",21,1092,0,0.33074109070003,0,0.30824042763561,6,8,5,0,"M S","Dijon",0,0.33074109070003,1.97319800779223,1.47614689916372,2020
3677,"Wesley Lautoa",25,1615,0,0.585490612313151,0,0.111321404576302,10,4,4,0,"D M S","Dijon",0,0.585490612313151,2.60398279689252,2.01407594792545,2020
5620,"Romain Amalfitano",2,117,0,0.0225431658327579,0,0.0211155898869038,2,1,0,0,"M S","Dijon",0,0.0225431658327579,0.0614259392023087,0.0388827724382281,2020
5621,"Frederic Sammaritano",30,1103,0,1.24778698943555,2,2.45132290106267,10,25,4,1,"F M S","Dijon",0,1.24778698943555,3.24197008367628,1.22676799818873,2020
5725,"Jordan Marié",24,1439,0,0.655192656442523,0,0.806080289185047,10,7,2,0,"M S","Dijon",0,0.655192656442523,2.80172635614872,1.97264329716563,2020
6733,"Anthony Racioppi",21,1890,0,0,0,0.0613467209041119,0,1,0,0,"GK","Dijon",0,0,0.193923393264413,0.132576668635011,2020
7247,"Jonathan Panzo",22,1811,0,0.156045639887452,0,0,5,0,5,0,"D S","Dijon",0,0.156045639887452,1.48396171350032,1.4691577097401,2020
7511,"Sacha Boey",24,1869,0,0.267317599616945,1,2.27536759339273,10,18,1,0,"D M S","Dijon",0,0.267317599616945,2.67167765554041,1.98162921797484,2020
7578,"Arthur Zagre",3,118,0,0,0,0,0,0,0,0,"D S","Dijon",0,0,0,0,2020
7749,"Rayan Philippe",4,89,0,0.376638107001781,0,0,2,0,0,0,"F S","Dijon",0,0.376638107001781,0.376638107001781,0,2020
8023,"Mounir Chouiar",23,1299,0,2.04107765480876,2,2.2100075725466,24,24,5,0,"F M S","Dijon",0,1.28098253533244,3.62948664370924,0.7683314261958,2020
8155,"Ahmad Toure Ngouyamsa Nounchili",3,158,0,0,0,0,0,0,1,0,"D S","Dijon",0,0,0.145207241177559,0.145207241177559,2020
8208,"Mihai-Alexandru Dobre",22,503,0,0.381552343256772,0,0.224379915744066,9,4,0,0,"F M S","Dijon",0,0.381552343256772,0.864450479857624,0.349843778647482,2020
8676,"Aníbal Chalá",13,739,0,0,0,0.165786784142256,0,3,0,0,"D M S","Dijon",0,0,0.332171652466059,0.332171652466059,2020
8755,"Wilitty Younoussa",3,73,0,0.0229752510786057,0,0.370493412017822,2,2,0,0,"M S","Dijon",0,0.0229752510786057,0.370493412017822,0,2020
8971,"Saturnin Allagbe",12,1080,0,0,0,0,0,0,2,0,"GK","Dijon",0,0,0.30597535148263,0.30597535148263,2020
9467,"Jacques Siwe",5,166,0,0.305413324385881,0,0.0896212384104729,3,2,0,0,"F S","Dijon",0,0.305413324385881,0.404279097914696,0.231939224526286,2020
9567,"Erwan Belhadji",1,29,0,0.0284568723291159,0,0.0268151760101318,1,1,0,0,"S","Dijon",0,0.0284568723291159,0.0552720502018929,0,2020
9568,"Charles Costes",1,1,0,0,0,0,0,0,0,0,"S","Dijon",0,0,0,0,2020
2549,"Gaël Kakuta",35,2449,11,11.0001188479364,5,6.87431985046715,52,49,3,0,"F M S","Lens",4,4.15945953130722,14.1338269729167,7.44362450577319,2020
3348,"Florian Sotoca",33,2445,8,10.5880930218846,3,3.64514818042517,71,26,7,0,"F M S","Lens",6,9.06790272332728,13.4762201514095,4.38195364177227,2020
6238,"Ignatius Ganago",24,1313,7,7.54791606962681,0,1.04015509691089,40,14,0,0,"F S","Lens",7,7.54791606962681,9.17743822932243,1.64998763427138,2020
8056,"Arnaud Kalimuendo Muinga",28,1214,7,6.25672395713627,3,2.39862846210599,32,15,0,0,"F M S","Lens",7,6.25672395713627,9.51917747408152,1.98121780343354,2020
8669,"Simon Banza",34,1341,5,5.89962215907872,2,2.10982736945152,35,12,4,1,"F S","Lens",4,5.1395926643163,7.96652274765074,3.14223906770349,2020
8697,"Jonathan Clauss",33,2560,3,1.6657674992457,6,6.74650053214282,34,51,2,0,"D M S","Lens",3,1.6657674992457,11.1994147486985,7.0093158185482,2020
943,"Massadio Haidara",25,2141,2,2.19357497990131,1,1.6948868483305,12,17,6,0,"D M S","Lens",2,2.19357497990131,6.42664131522179,4.73337513022125,2020
1144,"Seko Fofana",30,2309,2,2.73593774624169,3,2.58144324319437,40,25,2,0,"M S","Lens",2,2.73593774624169,12.3391654491425,8.92410317435861,2020
8664,"Facundo Medina",24,2009,2,1.17215695977211,0,0.641994118690491,9,8,11,0,"D S","Lens",2,1.17215695977211,6.58403389900923,6.07486738264561,2020
8666,"Cheick Oumar Doucoure",33,2643,2,1.09695546515286,1,1.14358709659427,35,26,8,0,"M S","Lens",2,1.09695546515286,13.0233543924987,11.3667626418173,2020
3325,"Yannick Cahuzac",30,2268,1,1.51264365389943,0,0.612400596961379,8,12,9,0,"M S","Lens",1,1.51264365389943,5.56346721947193,4.09508431702852,2020
3370,"Issiaga Sylla",20,1113,1,1.40663551166654,0,1.0226900652051,10,8,0,1,"D M S","Lens",1,1.40663551166654,3.85179690085351,3.04851545579731,2020
3445,"Corentin Jean",23,547,1,1.64283903501928,1,0.469297932460904,21,8,3,0,"F S","Lens",1,1.64283903501928,2.82592250220478,1.05680424720049,2020
8759,"David Pereira Da Costa",8,145,1,0.548343978822231,1,0.088712802156806,2,2,0,0,"M S","Lens",1,0.548343978822231,1.32786550372839,0.779105208814144,2020
3318,"Jean-Louis Leca",37,3318,0,0,0,0.0497676841914654,0,1,2,0,"GK","Lens",0,0,2.76589680835605,2.71612912416458,2020
5774,"Clement Michelin",26,1139,0,0.377390021458268,4,3.58190559223294,12,17,1,2,"D M S","Lens",0,0.377390021458268,4.2080103289336,2.52344263717532,2020
6489,"Steven Fortes",18,1442,0,0.344132462516427,0,0.0962417218834162,5,2,5,1,"D S","Lens",0,0.344132462516427,2.27305145282298,2.15177467186004,2020
