"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
1542,"Stefan Radu",31,2474,0,0.338211424648762,3,1.51430059224367,7,19,2,0,"D S","Lazio",0,0.338211424648762,11.1245967037976,9.87294131889939,2020
1595,"Bastos",2,64,0,0,0,0,0,0,0,0,"S","Lazio",0,0,0.067764438688755,0.067764438688755,2020
1956,"Mohamed Fares",21,1151,0,0.971191870048642,1,2.00864577293396,14,14,5,0,"D S","Lazio",0,0.971191870048642,4.59827970713377,2.50704796612263,2020
2495,"Mateo Musacchio",4,227,0,0,0,0,0,0,2,0,"D S","Lazio",0,0,1.01166658103466,1.01166658103466,2020
3209,"Jean-Daniel Akpa-Akpro",32,1009,0,1.18540794122964,1,0.760977759957314,12,12,9,0,"D M S","Lazio",0,1.18540794122964,5.45445918384939,3.60369345266372,2020
6177,"Luiz Felipe",14,911,0,0.156601145863533,0,0.423352332785726,4,3,5,0,"D S","Lazio",0,0.156601145863533,2.80165855959058,2.40934667922556,2020
7611,"Nicolò Armini",1,3,0,0,0,0,0,0,0,0,"S","Lazio",0,0,0,0,2020
7940,"Denis Vavro",1,31,0,0,0,0,0,0,0,0,"S","Lazio",0,0,0.0501496531069279,0.0501496531069279,2020
8259,"Djavan Anderson",3,68,0,0,0,0,0,0,0,0,"D S","Lazio",0,0,0,0,2020
8584,"Raul Moro",1,9,0,0,0,0,0,0,0,0,"S","Lazio",0,0,0,0,2020
9559,"Marco Bertini",1,3,0,0,0,0,0,0,0,0,"S","Lazio",0,0,0,0,2020
1810,"Roberto Soriano",37,3261,9,6.679309531115,6,7.54753619525582,60,52,5,0,"F M","Bologna",9,6.679309531115,19.7257425636053,9.21768173389137,2020
6512,"Musa Barrow",38,2946,8,8.40722039528191,8,6.85912586189806,88,60,0,0,"F M S","Bologna",8,7.64592156000435,16.3274833969772,7.66667655762285,2020
6160,"Riccardo Orsolini",34,1760,7,9.02192857116461,3,2.50829030573368,57,29,0,0,"D M S","Bologna",4,6.73803218454123,10.9369434211403,4.4316115276888,2020
1518,"Rodrigo Palacio",36,2508,5,9.86680671386421,5,5.0657826885581,54,40,5,0,"F M S","Bologna",5,9.86680671386421,20.1463323850185,8.02316968142986,2020
6974,"Mattias Svanberg",34,1878,5,5.15592703223228,2,2.72854597959667,58,15,6,1,"M S","Bologna",5,5.15592703223228,9.55172316264361,4.71785555593669,2020
1193,"Lorenzo De Silvestri",29,2160,2,2.05862100794911,0,0.741860228590667,11,13,4,0,"D S","Bologna",2,2.05862100794911,6.3160657081753,5.46388547308743,2020
1826,"Nicola Sansone",26,1163,2,4.24708934221417,2,2.59722637478262,31,31,2,0,"M S","Bologna",2,4.24708934221417,7.99828177317977,2.36099993065,2020
7931,"Takehiro Tomiyasu",31,2721,2,2.28568614926189,0,0.430297655984759,16,8,4,0,"D","Bologna",2,2.28568614926189,8.12914931774139,7.27203720342368,2020
7934,"Andreas Skov Olsen",26,1170,2,3.85678962152451,2,2.05747876875103,30,19,1,0,"D M S","Bologna",2,3.85678962152451,7.76913844421506,2.63430676795542,2020
1117,"Andrea Poli",18,376,1,0.962770640850067,0,0.560308445245028,3,6,1,0,"M S","Bologna",1,0.962770640850067,1.66770042851567,0.270437054336071,2020
1458,"Ibrahima Mbaye",8,427,1,0.573817431926727,0,0.0246223695576191,1,1,2,0,"D S","Bologna",1,0.573817431926727,0.833050012588501,0.234610214829445,2020
3356,"Adama Soumaoro",20,1752,1,1.27895363792777,0,0.0398127241060138,8,3,4,0,"D S","Bologna",1,1.27895363792777,6.39502859115601,5.64058379363269,2020
4943,"Emanuel Vignato",31,1180,1,1.5615501170978,4,3.29429914150387,23,26,4,0,"M S","Bologna",1,1.5615501170978,7.90324669703841,5.23599885497242,2020
6973,"Nehuén Paz",6,358,1,0.473165916278958,0,0.0130970859900117,2,1,0,0,"D S","Bologna",1,0.473165916278958,0.249197719618678,0.236100633628666,2020
7933,"Jerdy Schouten",34,2518,1,0.168034705333412,1,2.56976319476962,9,24,8,1,"M S","Bologna",1,0.168034705333412,10.7632310427725,8.72470712289214,2020
8252,"Nicolás Domínguez",28,1248,1,1.1875594900921,0,1.56920085474849,18,20,8,0,"M S","Bologna",1,1.1875594900921,4.24080564640462,2.47493638470769,2020
1140,"Danilo",35,3132,0,0.937576971948147,1,1.58767492324114,15,9,7,0,"D S","Bologna",0,0.937576971948147,7.38194565009326,6.59558311197907,2020
1305,"Lukasz Skorupski",28,2520,0,0,0,0,0,0,1,0,"GK","Bologna",0,0,3.50617130659521,3.50617130659521,2020
1437,"Ângelo Da Costa",6,540,0,0,0,0,0,0,2,0,"GK","Bologna",0,0,0.0682027731090784,0.0682027731090784,2020
1510,"Gary Medel",11,505,0,0,1,0.136077426373959,0,2,1,0,"D M S","Bologna",0,0,1.43336051516235,1.29728309251368,2020
1544,"Federico Ravaglia",4,360,0,0,0,0,0,0,0,0,"GK","Bologna",0,0,0,0,2020
3965,"Arturo Calabresi",1,18,0,0,0,0,0,0,0,0,"S","Bologna",0,0,0,0,2020
4912,"Paolo Faragò",1,21,0,0.0685679391026497,0,0,1,0,0,0,"S","Bologna",0,0.0685679391026497,0.152336329221725,0.0837683826684952,2020
6971,"Mitchell Dijks",20,1506,0,0.0629578698426485,0,0.232851369306445,2,6,5,1,"D S","Bologna",0,0.0629578698426485,4.44223490357399,4.14642564766109,2020
6972,"Federico Santander",4,29,0,0.213468093425035,1,0.379912674427032,4,1,0,0,"S","Bologna",0,0.213468093425035,0.500761244446039,0,2020
7263,"Musa Juwara",5,39,0,0.0188038926571608,0,0,1,0,1,0,"S","Bologna",0,0.0188038926571608,0.0188038926571608,0,2020
7932,"Stefano Denswil",5,107,0,0,0,0,0,0,0,0,"D S","Bologna",0,0,0.380321542732418,0.380321542732418,2020
8124,"Andri Fannar Baldursson",8,209,0,0.128717433661222,0,0.0582665279507637,2,1,2,0,"M S","Bologna",0,0.128717433661222,0.87974800541997,0.821481477469206,2020
8154,"Edoardo Vergani",1,11,0,0,0,0,0,0,0,0,"S","Bologna",0,0,0,0,2020
8942,"Aaron Hickey",11,766,0,0.0389238093048334,0,0.0468018054962158,2,2,3,1,"D S","Bologna",0,0.0389238093048334,1.84911592490971,1.78036636300385,2020
9059,"Simone Rabbi",4,30,0,0,1,0.0221809921786189,0,2,0,0,"S","Bologna",0,0,0.0221809921786189,0,2020
9123,"Omar Khailoti",1,27,0,0,0,0,0,0,0,0,"S","Bologna",0,0,0.202011704444885,0.202011704444885,2020
9124,"Mattia Pagliuca",1,10,0,0,0,0.0129724815487862,0,1,0,0,"S","Bologna",0,0,0.0129724815487862,0,2020
9337,"Valentin Antov",5,229,0,0.0138509618118405,0,0.0157820135354996,1,1,1,0,"D S","Bologna",0,0.0138509618118405,0.431201161816716,0.417350174859166,2020
9495,"Wisdom Amey",1,1,0,0,0,0,0,0,0,0,"S","Bologna",0,0,0.00891665928065777,0.00891665928065777,2020
9503,"Kacper Urbanski",1,1,0,0,0,0,0,0,0,0,"S","Bologna",0,0,0,0,2020
9539,"Antonio Raimondo",1,1,0,0,0,0,0,0,0,0,"S","Bologna",0,0,0,0,2020
2371,"Cristiano Ronaldo",33,2807,29,29.8380807042122,3,3.85463935136795,167,36,3,0,"F S","Juventus",23,23.7478100955486,28.6354064047337,8.91571789607406,2020
1804,"Álvaro Morata",32,2019,11,12.0655725039542,9,5.67054978292435,56,40,3,1,"F S","Juventus",10,11.304313544184,19.7986330837011,4.52195335552096,2020
1433,"Federico Chiesa",30,2261,8,7.54250586405396,8,8.3038123017177,60,45,3,1,"D M S","Juventus",8,7.54250586405396,20.2269488554448,6.92432309314609,2020
5360,"Weston McKennie",34,1684,5,5.19927886873484,2,3.87723891530186,28,26,5,0,"M S","Juventus",5,5.19927886873484,11.3533543162048,5.90896854177117,2020
1294,"Paulo Dybala",20,1131,4,4.79860945045948,3,3.15829830337316,51,30,0,0,"F S","Juventus",4,4.79860945045948,12.5776518732309,6.71840268746018,2020
3291,"Adrien Rabiot",34,2310,4,2.8242792468518,2,1.77331640385091,33,10,5,1,"M S","Juventus",4,2.8242792468518,13.1580031365156,9.66641144268215,2020
6691,"Dejan Kulusevski",35,1917,4,3.3344092592597,3,6.33394909091294,34,52,7,0,"D F M S","Juventus",4,3.3344092592597,16.3825445622206,8.5699841119349,2020
504,"Aaron Ramsey",22,1105,2,4.65126894973218,4,3.78440635092556,24,31,2,0,"M S","Juventus",2,4.65126894973218,12.4564813850448,4.78355895634741,2020
1089,"Juan Cuadrado",30,2185,2,2.45069284550846,10,9.99560667574406,19,60,9,1,"D M S","Juventus",1,1.68939400836825,17.9648351501673,13.3530201353133,2020
1287,"Leonardo Bonucci",26,2037,2,3.64591883122921,0,0.869658142328262,16,3,3,0,"D S","Juventus",2,3.64591883122921,8.37846087664366,8.0371800661087,2020
1289,"Alex Sandro",26,1857,2,1.7777630481869,1,2.10294928774238,13,18,2,0,"D S","Juventus",2,1.7777630481869,13.927047258243,11.5502539146692,2020
2244,"Danilo",34,2922,1,1.83350234664977,4,3.41379894688725,19,25,6,0,"D M S","Juventus",1,1.83350234664977,19.3054452799261,16.0508083812892,2020
6942,"Arthur",22,1154,1,0.155118584632874,0,1.21392709668726,3,17,3,0,"M S","Juventus",1,0.155118584632874,9.97221958264709,8.81332957744598,2020
7902,"Matthijs de Ligt",27,2220,1,0.937344492413104,1,1.00530169624835,19,9,4,0,"D S","Juventus",1,0.937344492413104,10.9420492444187,10.8968552146107,2020
393,"Douglas Costa",2,38,0,0,0,0.0483775287866592,0,1,0,0,"S","Juventus",0,0,0.601460993289948,0.601460993289948,2020
1120,"Mattia De Sciglio",1,23,0,0.0344245284795761,0,0,1,0,0,0,"S","Juventus",0,0.0344245284795761,0.0344245284795761,0,2020
1244,"Wojciech Szczesny",30,2679,0,0,1,0.108353979885578,0,1,0,0,"GK","Juventus",0,0,7.21813387610018,7.21813387610018,2020
1285,"Gianluigi Buffon",8,720,0,0,0,0,0,0,0,0,"GK","Juventus",0,0,1.72198105975986,1.72198105975986,2020
1424,"Federico Bernardeschi",27,945,0,1.67398517206311,2,3.31040167622268,13,24,3,0,"D M S","Juventus",0,1.67398517206311,6.39078185148537,3.2182797845453,2020
1576,"Giorgio Chiellini",17,1391,0,0.577677266672254,1,0.671646498143673,6,2,4,0,"D S","Juventus",0,0.577677266672254,8.07398180663586,8.07398180663586,2020
5015,"Giacomo Vrioni",1,1,0,0,0,0.124833568930626,0,1,0,0,"S","Juventus",0,0,0.124833568930626,0.124833568930626,2020
5028,"Gianluca Frabotta",15,672,0,0.301120039075613,1,0.935463026165962,5,4,5,0,"D M S","Juventus",0,0.301120039075613,4.14079584926367,3.54826351255178,2020
6107,"Carlo Pinsoglio",1,21,0,0,0,0,0,0,0,0,"S","Juventus",0,0,0.0896394550800323,0.0896394550800323,2020
6108,"Rodrigo Bentancur",33,2340,0,0.589859815314412,4,2.67850904352963,15,29,6,1,"M S","Juventus",0,0.589859815314412,17.9138277545571,16.2524921819568,2020
7379,"Nicolo Fagioli",1,16,0,0,0,0,0,0,0,0,"S","Juventus",0,0,0.0395526140928268,0.0395526140928268,2020
7416,"Merih Demiral",15,931,0,0.794928077608347,1,0.783401280641556,6,4,1,0,"D S","Juventus",0,0.794928077608347,4.23552197217941,4.23552197217941,2020
7625,"Manolo Portanova",2,70,0,0.511030096560717,0,0,5,0,1,0,"M S","Juventus",0,0.511030096560717,0.445544052869081,0.0156960971653461,2020
9105,"Radu Dragusin",1,1,0,0,0,0,0,0,0,0,"S","Juventus",0,0,0,0,2020
9134,"Alessandro Di Pardo",4,7,0,0,0,0.0211432464420795,0,1,0,0,"S","Juventus",0,0,0.0211432464420795,0,2020
